id,item_number,name,price,listPrice,product_pic,product_description,deliveryStatus,availability,review_count,review_ratings,categoryPath
1940909!item.en-US,1940909,"Kirkland Signature Daily Dry Facial Towels, 200-count",21.99,21.99,"https://bfasset.costco-static.com/U447IH35/as/kh3s4rt5hp7xgfcsxnmm5p74/4000375512-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Daily Dry Facial Towels, 200-count",in stock,in stock,5,4.800000190734863,/kirkland-signature-groceries.html|/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/personal-care.html|/cleansing-wipes.html
1940353!item.en-US,1940353,"Classic Cake Opera Sizzle-cut Cake, 8 Total Pieces, 3 oz. per slice, 1.5 lbs. Total",54.99,54.99,"https://bfasset.costco-static.com/U447IH35/as/bskrx45mh54ckvc7g6hv33b/1940353-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Classic Cake Opera Sizzle-cut Cake, 8 Total Pieces, 3 oz. per slice, 1.5 lbs. Total",in stock,in stock,2,3.5,/grocery-household.html|/cakes-cookies.html
1940354!item.en-US,1940354,"Classic Cake Limoncello Sizzle-cut Cake, 8 Total Pieces, 3.9 oz. per slice, 1.95 lbs. Total",54.99,54.99,"https://bfasset.costco-static.com/U447IH35/as/mk7rkf7vrnqs5jxj97rs8kb/1940354-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Classic Cake Limoncello Sizzle-cut Cake, 8 Total Pieces, 3.9 oz. per slice, 1.95 lbs. Total",in stock,in stock,2,4.5,/grocery-household.html|/cakes-cookies.html
1933645!item.en-US,1933645,"Ghirardelli Peppermint Bark Collection, 16.2 oz. Bag",19.99,19.99,"https://bfasset.costco-static.com/U447IH35/as/hvfh5hsckq6vnhnbjv78gw5r/4000357328-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Ghirardelli Peppermint Bark Collection, 16.2 oz. Bag",in stock,in stock,1,5.0,/grocery-household.html|/chocolates.html|/candy.html
1930228!item.en-US,1930228,"Keebler Sugar Wafers, Vanilla, 2.75 oz, 24-count",18.49,18.49,"https://bfasset.costco-static.com/U447IH35/as/x9s7k62rp9wjt48pfghvttss/4000354699-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Keebler Sugar Wafers, Vanilla, 2.75 oz, 24-count",in stock,in stock,7,5.0,/grocery-household.html|/snacks.html|/cookies.html
1951060!item.en-US,1951060,"Mary Macleod's Shortbread Red Gift Box, Variety, 4 Pack, 48 Cookies Total",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/9qc4sqpxnmczrj9m59vv6tgw/1951060-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Mary Macleod's Shortbread Red Gift Box, Variety, 4 Pack, 48 Cookies Total",in stock,in stock,5,4.199999809265137,/grocery-household.html|/snacks.html|/cookies.html
1954839!item.en-US,1954839,"Godiva Masterpieces Dark Chocolate Ganache, 15.1 oz., 4-pack, 60.4 oz. Total",79.99,79.99,"https://bfasset.costco-static.com/U447IH35/as/jnsx3rsvpn7c58bvhxth4p/1954839-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Godiva Masterpieces Dark Chocolate Ganache, 15.1 oz., 4-pack, 60.4 oz. Total",in stock,in stock,5,5.0,/grocery-household.html|/chocolates.html|/candy.html
1951309!item.en-US,1951309,"Quest Protein Bar Variety Pack, 2.12 oz, 14-count",28.99,28.99,"https://bfasset.costco-static.com/U447IH35/as/whkjpzhtxhshf7g5gt2nkfbn/4000372026-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Quest Protein Bar Variety Pack, 2.12 oz, 14-count",in stock,in stock,2,5.0,/grocery-household.html|/snacks.html|/snacks-bars.html
1952868!item.en-US,1952868,"Jack Link's Duos Beef Jerky, Mango and Jalapeño, 3.25 oz, 3-count",17.99,17.99,"https://bfasset.costco-static.com/U447IH35/as/3tfw94pc2grzhrm5cpsv5ztp/4000377065-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Jack Link's Duos Beef Jerky, Mango and Jalapeño, 3.25 oz, 3-count",in stock,in stock,2,4.5,/grocery-household.html|/snacks.html|/jerky.html
1971080!item.en-US,1971080,"Koa Mana Fuel For Warriors Hydration Drink Mix Variety, 5.9 oz, 2-pack",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/kz5nbfhjhmf5r453v3qxg4hv/1971080-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Koa Mana Fuel For Warriors Hydration Drink Mix Variety, 5.9 oz, 2-pack",in stock,in stock,2,5.0,/beverages.html|/grocery-household.html|/drink-mix.html
1974727!item.en-US,1974727,"Stonewall Kitchen Holiday 4-Box Gift Tower, 8.42 lbs. Total",89.99,89.99,"https://bfasset.costco-static.com/U447IH35/as/37gb3mhmtfvxpwgr6cjvb3p/4000392538-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Stonewall Kitchen Holiday 4-Box Gift Tower, 8.42 lbs. Total",in stock,in stock,1,5.0,/gift-baskets.html|/seasonal.html|/grocery-household.html|/holiday-gifts.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1982132!item.en-US,1982132,"Bucked Up Energy Drink, Variety Pack, 16 oz, 15-count",27.49,27.49,"https://bfasset.costco-static.com/U447IH35/as/4x9zjxgcq8h87vq57htp78p/4000405511-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Bucked Up Energy Drink, Variety Pack, 16 oz, 15-count",in stock,in stock,1,5.0,/energy-drinks.html|/beverages.html|/grocery-household.html|/whats-new.html|/view-more.html
1956343!item.en-US,1956343,"Dunkin' Donuts Original Blend Coffee, Medium Roast, Ground, 40 oz",26.99,26.99,"https://bfasset.costco-static.com/U447IH35/as/q5mcc32rsq8w2kmw2n2sg86p/4000376114-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Dunkin' Donuts Original Blend Coffee, Medium Roast, Ground, 40 oz",in stock,in stock,46,4.695700168609619,/grocery-household.html|/coffee-sweeteners.html|/ground-coffee.html
821412!item.en-US,821412,"Tylenol Extra Strength Acetaminophen 500 mg Vials, 120 Caplets",23.99,23.99,"https://bfasset.costco-static.com/U447IH35/as/qcc6fk9h4nhjs43n4tt2wx3/821412-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tylenol Extra Strength Acetaminophen 500 mg Vials, 120 Caplets",in stock,in stock,25,4.679999828338623,/non-prescription-remedies.html|/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/pain-fever.html|/all-costco-grocery.html
1975676!item.en-US,1975676,"Dove Sensitive Body Wash, 23 fl oz, 3-pack",12.99,17.99,"https://bfasset.costco-static.com/U447IH35/as/b489pv9psqvg2mtcr3xq6x94/4000392769-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Dove Sensitive Body Wash, 23 fl oz, 3-pack",in stock,in stock,9,5.0,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/soap-bodywash.html|/all-costco-grocery.html|/personal-care.html
1984704!item.en-US,1984704,"Cleancult Toilet Bowl Cleaner Sheets, Fresh Lemon, 256-count",34.99,34.99,"https://bfasset.costco-static.com/U447IH35/as/mb8rgqc6p2z3g77448vq43h/4000400929-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Cleancult Toilet Bowl Cleaner Sheets, Fresh Lemon, 256-count",in stock,in stock,13,4.230800151824951,/floor-bathroom-cleaners.html|/grocery-household.html|/household-cleaning.html
8144300!item.en-US,8144300,"Pepcid Complete Dual Action Acid Reducer and Antacid, Chewable Tablet, Berry, Dispenser Pack, 30-count",10.99,10.99,"https://bfasset.costco-static.com/U447IH35/as/jxnc9vmsfppq5nxq98psc8ts/8144300-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Pepcid Complete Dual Action Acid Reducer and Antacid, Chewable Tablet, Berry, Dispenser Pack, 30-count",in stock,in stock,54,4.4629998207092285,/acid-relief.html|/grocery-household.html|/non-prescription-remedies.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html
821409!item.en-US,821409,"Tylenol Extra Strength Acetaminophen Dispenser Box, 100 Caplets",14.99,14.99,"https://bfasset.costco-static.com/U447IH35/as/xcqbs86pff88qn6ksft4gq3/821409-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tylenol Extra Strength Acetaminophen Dispenser Box, 100 Caplets",in stock,in stock,72,4.2778000831604,/grocery-household.html|/non-prescription-remedies.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/pain-fever.html
739997!item.en-US,739997,"Artstyle Plastic Tablecovers, 54 in x 108 in, White, 5-count",7.49,7.49,"https://bfasset.costco-static.com/U447IH35/as/3sq343s4q5m2fx6gqqksjss/739997-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Artstyle Plastic Tablecovers, 54 in x 108 in, White, 5-count",in stock,in stock,0,0.0,/plastic-disposable-utensils.html|/grocery-household.html|/paper-products-food-storage.html
3719640!item.en-US,3719640,"Tim Hortons Coffee 100% Colombian K-Cup Pod, 110-Count",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/7rtzxt2ghpnpf7k65kc4n23/4000392845-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tim Hortons Coffee 100% Colombian K-Cup Pod, 110-Count",in stock,in stock,54,4.8333001136779785,/grocery-household.html|/coffee-sweeteners.html|/single-serve-coffee.html
376964!item.en-US,376964,"Trojan Magnum Large Size Condoms, 18-count",11.69,11.69,"https://bfasset.costco-static.com/U447IH35/as/fgj9v8q6qsmrqfzb94kh3/376964-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Trojan Magnum Large Size Condoms, 18-count",out of stock,out of stock,11,5.0,/grocery-household.html|/grocery-health-beauty.html|/all-costco-grocery.html
2178!item.en-US,2178,"DaVinci Sugar Free Syrup, Vanilla, 25.4 oz",5.99,7.99,"https://bfasset.costco-static.com/U447IH35/as/8c9ng8gs8v4szq66jmrq3c3/2178-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","DaVinci Sugar Free Syrup, Vanilla, 25.4 fl oz",in stock,in stock,0,0.0,/grocery-household.html|/pantry.html|/creamer-sweeteners.html|/sugar-sweeteners.html|/coffee-sweeteners.html
1959886!item.en-US,1959886,"Quest Tortilla Chips, Variety pack, 1.1 Oz Bags, 14-count",28.99,28.99,"https://bfasset.costco-static.com/U447IH35/as/4fgk6sxb5wqh65j6wb75t/4000402715-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Quest Tortilla Chips, Variety pack, 1.1 Oz Bags, 14-count",in stock,in stock,0,0.0,/grocery-household.html|/chips-pretzels.html|/whats-new.html|/view-more.html|/snacks.html
2575!item.en-US,2575,"DaVinci Classic Syrup, Strawberry, 25.4 oz",5.99,7.99,"https://bfasset.costco-static.com/U447IH35/as/j7f84srztp4q8s35598xfxbf/2575-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","DaVinci Classic Syrup, Strawberry, 750 ml",in stock,in stock,8,3.875,/grocery-household.html|/pantry.html|/creamer-sweeteners.html|/sugar-sweeteners.html|/coffee-sweeteners.html
72147!item.en-US,72147,"TUMS Antacid Ultra Strength, 265 Chewable Tablets",13.99,13.99,"https://bfasset.costco-static.com/U447IH35/as/vc4rc4mgxmm6wjqc8hgttztq/72147-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","TUMS Antacid Ultra Strength, 265 Chewable Tablets",in stock,in stock,803,4.733500003814697,/acid-relief.html|/non-prescription-remedies.html|/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html
1936628!item.en-US,1936628,"Gudrun Belgian Chocolate Variety Mini Cubes, 4.55 oz, 4-count",23.99,23.99,"https://bfasset.costco-static.com/U447IH35/as/tgpjg8hc5qmwcn57wstwbs/4000368737-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Gudrun Belgian Chocolate Variety Mini Cubes, 4.55 oz, 4-count",in stock,in stock,1,4.0,/grocery-household.html|/chocolates.html|/candy.html
1991009!item.en-US,1991009,"Northern Fish Atlantic Smoked Salmon Side, 1 Fillet, 3 lbs. Total",89.99,89.99,"https://bfasset.costco-static.com/U447IH35/as/qxwgs8j868cpwr8z6nrms6g/1991009-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Northern Fish Atlantic Smoked Salmon Side, 1 Fillet, 3 lbs. Total",in stock,in stock,0,0.0,/grocery-household.html|/meat.html|/whats-new.html|/view-more.html|/seafood.html
1988592!item.en-US,1988592,Northern Fish Fresh Dungeness Crab Meat (3/1lb) 3 lbs.Total,229.99,229.99,"https://bfasset.costco-static.com/U447IH35/as/2tx8k3cssjbbx49hjktcf4fx/1988592-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Northern Fish Fresh Dungeness Crab Meat (3/1lb) 3 lbs.Total,in stock,in stock,0,0.0,/grocery-household.html|/meat.html|/whats-new.html|/view-more.html|/seafood.html
1984539!item.en-US,1984539,"Charmin Ultra Soft Bath Tissue, 2-Ply, 213 Sheets, 30 Rolls",36.99,36.99,"https://bfasset.costco-static.com/U447IH35/as/5bjswp6xq7xjnf7tfrbs56ns/4000404576-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Charmin Ultra Soft Bath Tissue, 2-Ply, 213 Sheets, 30 Rolls",in stock,in stock,46,4.739099979400635,/toilet-paper.html|/grocery-household.html|/paper-products-food-storage.html
1908633!item.en-US,1908633,"Kinder Joy Eggs, Treat + Toy, 0.7 oz, 20-count",22.99,22.99,"https://bfasset.costco-static.com/U447IH35/as/mxf66tgckgf6mnr35xx3xw5x/1908633__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kinder Joy Eggs, Treat + Toy, 0.7 oz, 20-count",in stock,in stock,4,4.25,/grocery-household.html|/chocolates.html|/candy.html
1978497!item.en-US,1978497,The Wintry Elegance Beverage Tub,99.99,99.99,"https://bfasset.costco-static.com/U447IH35/as/mfkqhw6v5ktwcxcv6qmcvs2j/1978497-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",The Wintry Elegance Beverage Tub,in stock,in stock,0,0.0,/gift-baskets.html|/seasonal.html|/grocery-household.html|/holiday-gifts.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1978504!item.en-US,1978504,The Refined Gourmet Selection Gift Tote,89.99,89.99,"https://bfasset.costco-static.com/U447IH35/as/ft543nw433wbq9b67hm55p/1978504-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",The Refined Gourmet Selection Gift Tote,in stock,in stock,0,0.0,/gift-baskets.html|/seasonal.html|/grocery-household.html|/holiday-gifts.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1982308!item.en-US,1982308,"Bakery Bling Thanksgiving Cookie Kit Bundle, 2-pack, 32.4 oz. Total",32.99,32.99,"https://bfasset.costco-static.com/U447IH35/as/q7k9r7qqgkrhvg3hxsfnx5m/1982308-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Bakery Bling Thanksgiving Cookie Kit Bundle, 2-pack, 32.4 oz. Total",in stock,in stock,1,5.0,/gift-baskets.html|/seasonal.html|/grocery-household.html|/holiday-gifts.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1982846!item.en-US,1982846,"Muse Apothecary Flush Ritual Toilet Spray, Fresh Citrus, (3) 4 fl oz + (1) 0.45 fl oz",19.99,19.99,"https://bfasset.costco-static.com/U447IH35/as/hfs6kqhkffr3xpw46jfxmjfn/4000399478-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Muse Apothecary Flush Ritual Toilet Spray, Fresh Citrus, (3) 4 fl oz + (1) 0.45 fl oz",in stock,in stock,4,4.0,/grocery-household.html|/cleaning-supplies.html|/household-cleaning.html
1985182!item.en-US,1985182,"Libanais Assorted Maamoul and Ghraybeh Cookies, 2 Pack, 4 lbs Total",59.99,59.99,"https://bfasset.costco-static.com/U447IH35/as/8zv63b542vfpbw6cnprn6xqx/1985182-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Libanais Assorted Maamoul and Ghraybeh Cookies, 2 Pack, 4 lbs Total",in stock,in stock,13,3.8461999893188477,/grocery-household.html|/cakes-cookies.html
1988519!item.en-US,1988519,"Dilettante Premium Chocolate Gift 4-tier Tower, 3 lbs. Total",59.99,59.99,"https://bfasset.costco-static.com/U447IH35/as/q6wh5cjgqx792zc67734k52r/1988519-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Dilettante Premium Chocolate Gift 4-tier Tower, 3 lbs. Total",in stock,in stock,0,0.0,/gift-baskets.html|/grocery-household.html|/seasonal.html|/holiday-gifts.html|/all-gift-baskets-towers.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1991668!item.en-US,1991668,"Savory Sampler Bread, Cheese, Salami and Fruit Gift Basket",99.99,99.99,"https://bfasset.costco-static.com/U447IH35/as/mf25rbwft6wrwcrkhchvr5q/1991668-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Savory Sampler Bread, Cheese, Salami and Fruit Gift Basket",in stock,in stock,3,5.0,/gift-baskets.html|/fruit-gift-baskets-towers.html|/grocery-household.html|/holiday-gifts.html|/all-gift-baskets-towers.html
1991670!item.en-US,1991670,"Branch to Box Snackette Box, 72 oz. Total",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/f3ht6cj92vr8k7pjjw3638p7/1991670-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Branch to Box Snackette Box, 72 oz. Total",in stock,in stock,2,5.0,/gift-baskets.html|/grocery-household.html|/holiday-gifts.html|/all-gift-baskets-towers.html
1991673!item.en-US,1991673,Branch to Box Jumbo Fruit and Snackette Box,99.99,99.99,"https://bfasset.costco-static.com/U447IH35/as/cbrpcgkbmsk9rfx4g7qpbf4g/1991673-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Branch to Box Jumbo Fruit and Snackette Box,in stock,in stock,3,3.6666998863220215,/gift-baskets.html|/fruit-gift-baskets-towers.html|/grocery-household.html|/holiday-gifts.html|/all-gift-baskets-towers.html
1993510!item.en-US,1993510,"HeatTrak Heated Snow and Ice Melting Mats, Stair Kit",229.99,229.99,"https://bfasset.costco-static.com/U447IH35/as/fggwb68qvt66s6srpmwjqkj/4000407147-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","HeatTrak Heated Snow & Ice Melting Mats, Stair Kit",in stock,in stock,1,5.0,/gift-baskets.html|/home-and-decor.html|/grocery-household.html|/holiday-gifts.html|/rugs.html|/rugs-mats.html
276885!item.en-US,276885,"Advil PM Ibuprofen Caplets Dispenser Box, 2 caplets, 50-count",15.99,15.99,"https://bfasset.costco-static.com/U447IH35/as/974wrtcpkhpjf3rv9pbt4nn/276885-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Advil PM Ibuprofen Caplets Dispenser Box, 2 caplets, 50-count",in stock,in stock,43,4.255799770355225,/grocery-household.html|/non-prescription-remedies.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/pain-fever.html
300450!item.en-US,300450,"Motrin Ibuprofen Pain Reliever and Fever Reducer, 50 Caplets",13.99,13.99,"https://bfasset.costco-static.com/U447IH35/as/f5mxpvbht4c7g4rmxr77fvsv/300450-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Motrin Ibuprofen Pain Reliever and Fever Reducer, 50 Caplets",in stock,in stock,36,4.638899803161621,/grocery-household.html|/non-prescription-remedies.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/pain-fever.html
1974737!item.en-US,1974737,"Blue Diamond Almonds, Lightly Salted, 1.5 oz, 12-count",11.49,11.49,"https://bfasset.costco-static.com/U447IH35/as/x7kwg5tfvtnswgx99f4xmpg7/4000392467-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Blue Diamond Almonds, Lightly Salted, 1.5 oz, 12-count",in stock,in stock,2,5.0,/grocery-household.html|/nuts.html|/snacks.html
1988392!item.en-US,1988392,"A'cappella Holiday Chocolate Tumbled Fruit and Nut Tri-Tin, 3-pack, 6.5 oz. Each",34.99,34.99,"https://bfasset.costco-static.com/U447IH35/at/g4khspgwqxqhqxh92qm7s77/1903824-847__1.jpg?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","A'cappella Holiday Chocolate Tumbled Fruit and Nut Tri-Tin, 3-pack, 6.5 oz. Each",in stock,in stock,1,2.0,/gift-baskets.html|/seasonal.html|/grocery-household.html|/holiday-gifts.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1995562!item.en-US,1995562,"Koa Warrior Nitric Beets, Plant-based Nitrite Superfood Mix, 10.6 oz",34.99,34.99,"https://bfasset.costco-static.com/U447IH35/as/2pc556pmw66rwhrpsfjt2gxf/1995562-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Koa Warrior Nitric Beets, Plant-based Nitrite Superfood Mix, 10.6 oz",in stock,in stock,2,5.0,/beverages.html|/grocery-household.html|/drink-mix.html
